no;urut;kode;pemda;pdrbb2013;pdrbb2014;pdrbb2015;pdrbb2016;pdrbb2017;pdrbb2018;pdrbb2019;pdrbb2020;pdrbb2021;pdrbb2022;pdrbb2023;gpdrbb2014;gpdrbb2015;gpdrbb2016;gpdrbb2017;gpdrbb2018;gpdrbb2019;gpdrbb2020;gpdrbb2021;gpdrbb2022;gpdrbb2023;bd2014;bd2015;bd2016;bd2017;bd2018;bd2019;bd2020;bd2021;bd2022;bd2023;prpad2014;prpad2015;prpad2016;prpad2017;prpad2018;prpad2019;prpad2020;prpad2021;prpad2022;prpad2023;prbm2014;prbm2015;prbm2016;prbm2017;prbm2018;prbm2019;prbm2020;prbm2021;prbm2022;prbm2023;eftpad2014;eftpad2015;eftpad2016;eftpad2017;eftpad2018;eftpad2019;eftpad2020;eftpad2021;eftpad2022;eftpad2023;ba2014;ba2015;ba2016;ba2017;ba2018;ba2019;ba2020;ba2021;ba2022;ba2023;psilpa2014;psilpa2015;psilpa2016;psilpa2017;psilpa2018;psilpa2019;psilpa2020;psilpa2021;psilpa2022;psilpa2023;size2014;size2015;size2016;size2017;size2018;size2019;size2020;size2021;size2022;size2023;opinib2014;opinib2015;opinib2016;opinib2017;opinib2018;opinib2019;opinib2020;opinib2021;opinib2022;opinib2023;area2014;area2015;area2016;area2017;area2018;area2019;area2020;area2021;area2022;area2023;adm2014;adm2015;adm2016;adm2017;adm2018;adm2019;adm2020;adm2021;adm2022;adm2023
336;446;3571;KOTA KEDIRI;3571;87704;95865;106396;115650;127722;139253;132406;141467;152778;159737;;;;;;;;;;;0,20472856;0,191840496;0,001320823;0,075317355;0,13089506;0,175587182;0,035774279;0,231112947;0,175113767;0,071919584;0,174303821;0,180724541;0,201978224;0,236508524;0,194834142;0,199151793;0,204884706;0,291549376;0,21966505;0,237586136;0,15672375;0,155672715;0,257182579;0,191500963;0,107636164;0,139202689;0,081407131;0,079303384;0,114062614;0,12685107;1,509733584;1,724691298;1,24297931;1,448606354;1,102610987;1,187847031;1,046177855;1,615206601;1,074936576;1,112450914;0,150874418;0,263326938;0,016642088;0,054400559;0,037849772;0,016344789;0,152274577;0,058953893;0,028297;0,102084305;0,365717059;0,436252626;0,195697344;0,161479606;0,188376919;0,199595637;0,267122789;0,336218352;0,328918679;0,25686484;3,21493E+12;2,98513E+12;3,01054E+12;3,0192E+12;3,04942E+12;3,03828E+12;3,11075E+12;3,33288E+12;3,51903E+12;3,57204E+12;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
337;447;7471;KOTA KENDARI;7471;13411;15058;17067;18664;20335;22245;22046;23691;26456;28260;;;;;;;;;;;0,091710734;0,040581193;0,012451679;0,10617068;0,278658736;0,199520482;0,204215977;0,081404524;0,058698345;0,016778923;0,161065563;0,147567648;0,128381752;0,19288246;0,142857794;0,163648175;0,176059283;0,214318832;0,227903104;0,243096922;0,281409131;0,304344845;0,347706076;0,271746518;0,31756621;0,338690011;0,253484682;0,331033544;0,37670782;0,265576446;0,573112843;0,568038068;0,659832647;0,611390116;0,260826138;0,422671471;0,465400745;0,847413256;0,679853817;0,902874119;0,128190211;0,091814731;0,036175773;0,111962975;0,284820186;0,283646265;0,253371753;0,210055994;0,114996875;0,035128601;0,080938183;0,080452532;0,006018791;0,0103888;0,015798452;0,021757275;0,080361088;0,087112779;0,140587364;0,072068173;3,4576E+12;3,69101E+12;4,05467E+12;4,43381E+12;4,78186E+12;5,201E+12;5,33641E+12;5,68654E+12;6,17563E+12;6,42037E+12;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
338;448;7174;KOTA KOTAMOBAGU;7174;2177;2456;2719;2986;3336;3695;3791;4032;4413;4799;;;;;;;;;;;0,025459489;0,085020415;0,040270811;0,044675785;0,009908489;0,003007046;0,058855726;0,014741749;0,059153871;0,045384054;0,051436047;0,055429343;0,062451823;0,101297313;0,08954196;0,092441044;0,114492204;0,145188673;0,150974638;0,184391642;0,282518058;0,266760023;0,329308598;0,281889693;0,243314551;0,15624586;0,158265841;0,143261622;0,174002075;0,132151036;1,767449177;1,231742584;1,278585108;1,627440197;1,142517718;0,884574193;0,890159438;1,109420077;1,120848671;1,153623529;0,033804164;0,023777743;0,016365172;0,006683989;0,0249969;0,048846583;0,065591557;0,054590115;0,034761174;0,030973061;0,13956273;0,16018997;0,033243463;0,029908192;0,030201934;0,049794208;0,032072306;0,073894718;0,063477916;0,041186669;1,18987E+12;1,08886E+12;1,24346E+12;1,20926E+12;1,19931E+12;1,22609E+12;1,2125E+12;1,22745E+12;1,2526E+12;1,20977E+12;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
339;449;5371;KOTA KUPANG;5371;14815;16688;18763;20571;22558;24559;23913;24410;26212;28525;;;;;;;;;;;0,038321005;0,030742655;0,029802706;0,058646627;0,027061291;0,032712244;0,056094213;0,045427216;0,041471615;0,025491136;0,117470712;0,14217889;0,144955255;0,198197669;0,146631507;0,15890879;0,148463248;0,153779336;0,17449811;0,164871657;0,136253046;0,152537741;0,202535314;0,264771518;0,247374988;0,208953331;0,191556859;0,133083722;0,130427726;0,129569993;1,306285939;1,310705926;1,173169676;1,424618142;0,979978849;0,99184325;0,83765054;0,909746546;1,042403602;0,884594399;0,038046585;0,020702805;0,002501078;0,054392727;0,030143073;0,034266976;0,06880477;0,064937974;0,080103498;0,04516056;0,138551118;0,146712763;0,088203026;0,077987393;0,066453724;0,055156254;0,03701903;0,016740035;0,029271495;0,043236309;2,1585E+12;1,53521E+12;1,6371E+12;1,8169E+12;1,85404E+12;3,06179E+12;1,23874E+11;2,68442E+12;3,05131E+12;3,0643E+12;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
340;450;1174;KOTA LANGSA;1174;3562;3875;4217;4538;4895;5302;5274;5765;6263;6853;;;;;;;;;;;0,065801353;0,013827435;0,161850706;0,027258823;0,182980046;0,051222756;0,106690355;0,042764799;0,021481744;0,054158019;0,150918361;0,138316685;0,123335428;0,118376516;0,150403512;0,126671435;0,146568273;0,121135687;0,165409272;0,189475233;0,204688681;0,221308616;0,294889832;0,32622375;0,145798021;0,213469053;0,192330951;0,208306358;0,138959783;0,070069676;1,65292687;0,988852151;1,008572559;0,968140311;0,965630745;0,746143499;0,791584366;0,813691648;1,001380636;1,123424819;0,014543563;0,00802758;0,156240928;0,003428649;0,155583657;0,050372824;0,106625191;0,060886131;0,009413253;0,044805824;0,06964179;0,067008021;0,03111586;0,023205213;0,046826917;0,0176419;0,018914021;0,034861265;0,04499145;0,032379789;1,35874E+12;1,13492E+12;1,43205E+12;1,67809E+12;1,81373E+12;1,87817E+12;1,90626E+12;1,97887E+12;2,02163E+12;1,99123E+12;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
341;451;1173;KOTA LHOKSEUMAWE;1173;9321;7636;7729;8070;8465;8907;8867;9431;10278;11170;;;;;;;;;;;0,028154541;0,071905359;0,117303013;0,022281125;0,047552564;0,044938896;0,093510101;0,024529091;0,002692472;0,01109442;0,063428485;0,067671442;0,061997306;0,069851147;0,087561343;0,071057265;0,078830238;0,077562074;0,073644613;0,075132359;0,230197744;0,253701087;0,265050933;0,256955459;0,184508165;0,233409621;0,21907555;0,178536885;0,172319909;0,082827312;1,237932574;1,167205385;0,844119019;0,903638787;0,986415882;0,884796116;0,97994906;0,917965203;0,824774014;0,948847594;0,066701353;0,025518605;0,218776689;0,039363103;0,022119201;0,070663392;0,132249425;0,056586279;0,00837749;0,063005768;0,069429942;0,007454522;0,027264737;0,061364213;0,035973902;0,01965216;0,050313843;0,060669348;0,012450332;0,048984498;1,29471E+12;1,16135E+12;1,47872E+12;1,57289E+12;1,53749E+12;1,83992E+12;1,95018E+12;2,09901E+12;2,32781E+12;2,20051E+12;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
342;452;1673;KOTA LUBUKLINGGAU;1673;4192;4671;5151;5636;6148;6657;6718;7030;7688;8234;;;;;;;;;;;0,022958974;0,159643471;0,06382329;0,120173518;0,030535876;0,065983279;0,001266469;0,005651936;0,302685622;0,090382798;0,054599984;0,081184073;0,085779628;0,127471221;0,114305606;0,098045038;0,084055739;0,134208669;0,090308719;0,125413359;0,329000611;0,262820189;0,253619357;0,272042882;0,244094696;0,269359396;0,328102463;0,349401244;0,368244969;0,278107861;0,972456756;1,006430272;0,978469525;1,396070145;0,918999751;1,096689375;0,880488709;1,187545603;0,827399936;1,097172137;0,095476087;0,124769304;0,057652064;0,13973978;0,010133875;0,075208779;0,036837142;0,181576212;0,282255614;0,130174966;0,023138854;0,004634127;0,16691994;0,001869633;0,001432474;0,000808441;0,002089978;0,029267212;0,029349648;0,007755807;2,0909E+12;2,22138E+12;2,30051E+12;2,33219E+12;2,42166E+12;2,56472E+12;2,92774E+12;3,18939E+12;3,39944E+12;6,83366E+12;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
343;453;3577;KOTA MADIUN;3577;9214;10192;11184;12112;13130;14108;13520;14435;15819;17256;;;;;;;;;;;0,183241182;0,074005191;0,038082733;0,033047958;0,108718814;0,00453271;0,002845559;0,09649188;0,078523459;0,043510111;0,14340102;0,169091143;0,173534004;0,240813182;0,229141733;0,230314547;0,234868046;0,241595751;0,249088495;0,228661167;0,236133851;0,207944701;0,238855426;0,268042095;0,249925631;0,268106662;0,188324436;0,184373726;0,19944434;0,182266034;1,569684009;1,478560677;1,308078957;1,447414227;1,17302035;1,220641141;1,057047383;1,172012969;1,055476739;1,00163197;0,026976172;0,113448185;0,209661832;0,103694013;0,048729551;0,059962188;0,206179926;0,058854748;0,005973969;0,05392574;0,271203805;0,348216903;0,306383753;0,322141512;0,27721462;0,204364269;0,253729298;0,268866435;0,180296721;0,101961675;2,24599E+12;1,78858E+12;2,38386E+12;2,39841E+12;2,52806E+12;2,65874E+12;2,74849E+12;2,82587E+12;2,81364E+12;2,82939E+12;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
344;454;3371;KOTA MAGELANG;3371;5926;6481;7024;7606;8201;8810;8713;9179;10073;10988;;;;;;;;;;;0,116847835;0,09638405;0,026698907;0,03625571;0,028694328;0,061207564;0,028346048;0,09598573;0,203240197;0,072313831;0,224355892;0,238920846;0,262267463;0,256790625;0,275168283;0,28268954;0,307292613;0,321200605;0,382817817;0,32061416;0,187069062;0,191907067;0,254541646;0,265031599;0,253292785;0,273377773;0,145998536;0,198926579;0,148927926;0,148646574;1,677558335;1,420684756;1,236884716;1,132886151;1,147153944;1,229705513;1,140051936;1,500543146;1,712920292;1,168949169;0,011213887;0,050292487;0,010842233;0,030780468;0,032883388;0,035664393;0,198124453;0,046056497;0,158703974;0,006934748;0,211829466;0,257542397;0,193257931;0,198996831;0,148012726;0,11060856;0,265819018;0,301310842;0,198792276;0,153454327;3,30599E+12;2,57308E+12;2,92089E+12;3,57921E+12;3,8654E+12;4,01282E+12;4,16026E+12;4,33739E+12;4,26751E+12;4,25062E+12;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
345;455;7371;KOTA MAKASSAR;7371;100393;114412;128045;142449;160208;178430;178333;190318;208936;226903;;;;;;;;;;;0,213614587;0,041785988;0,030763777;0,006616377;0,120476091;0,105755601;0,196963836;0,16268591;0,146580989;0,150439566;0,277961725;0,280725161;0,274021883;0,391420391;0,345766376;0,355479642;0,32443987;0,347021197;0,3932764;0,38728612;0,177761217;0,219780052;0,193554288;0,188621263;0,211802298;0,249132736;0,098204909;0,102514637;0,126841645;0,250859987;1,20039732;0,835432029;0,744617407;1,003515129;0,798977271;0,790174629;0,616398059;0,676195595;0,700255826;0,664343804;0,09420248;0,078840106;0,142967054;0,131674024;0,143653888;0,167449598;0,295903856;0,253937889;0,284588789;0,201957014;0,098163401;0,049018314;0,048893701;0,126221385;0,05097216;0,065185643;0,178396064;0,21994953;0,209775779;0,072649611;1,01378E+13;2,16935E+12;2,79933E+13;2,65231E+13;2,70604E+13;2,89174E+13;2,99075E+13;3,03362E+13;3,10609E+13;3,31143E+13;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
346;456;3573;KOTA MALANG;3573;46563;51824;57171;62089;67699;72773;72163;76617;84807;93053;;;;;;;;;;;0,11553112;0,075073194;0,038047097;0,106553574;0,038526073;0,041222069;0,145559206;0,043774841;0,045631791;0,084710465;0,211090062;0,232324695;0,274229432;0,298327498;0,272958511;0,268770542;0,251107668;0,280527344;0,330763739;0,337817565;0,198666302;0,187226191;0,113250523;0,187711486;0,182436561;0,124897175;0,172680214;0,132569127;0,142040079;0,156266814;1,107955525;1,202335582;1,257195268;1,436665826;1,145081526;1,102256031;0,671849391;0,777395637;0,954225922;0,671754001;0,047913303;0,000151632;0,071685351;0,000366026;0,066942178;0,134391221;0,230344002;0,128708768;0,013954319;0,076518144;0,183008789;0,173223788;0,175150289;0,203151811;0,239939425;0,339474109;0,290317428;0,225006448;0,212019302;0,08513523;6,12216E+12;5,52666E+12;5,90977E+12;6,21698E+12;6,39656E+12;6,39177E+12;6,49849E+12;8,1877E+12;8,31049E+12;1,63618E+13;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
347;457;7171;KOTA MANADO;7171;22498;25555;28331;31112;34200;37387;36618;39531;43920;48556;;;;;;;;;;;0,006347082;0,201994493;0,036419479;0,117379842;0,020175241;0,027886193;0,175968827;0,094112593;0,06907504;0,069226903;0,197962593;0,167612878;0,206816643;0,227242616;0,248554522;0,246049269;0,193656678;0,20553415;0,230575121;0,262396595;0,162708215;0,187823097;0,220608549;0,248209728;0,186750997;0,149670224;0,096533102;0,129656044;0,285512192;0,178524444;1,060012755;1,051797588;1,110683481;1,22114963;1,071076299;1,006155879;0,590061248;0,629003072;0,744474832;0,756184994;0,063708954;0,017333694;0,018932539;0,011652534;0,171749408;0,112320978;0,18803961;0,173018495;0,122375583;0,122784431;0,186526295;0,272713451;0,122548549;0,185815741;0,144703804;0,076917202;0,001153468;0,046723987;0,038719226;0,020867942;2,53774E+12;2,88449E+12;2,9816E+12;3,21101E+12;3,25826E+12;3,3231E+12;3,92318E+12;4,69039E+12;5,15757E+12;1,10419E+13;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
348;459;1271;KOTA MEDAN;1271;148247;164722;184809;203036;222483;241482;242199;254722;280159;303312;;;;;;;;;;;0,065310183;0,090544368;0,172077375;0,162443078;0,188080539;0,098059826;0,324132938;0,033365981;0,151483673;0,201962806;0,342455826;0,349778734;0,356376023;0,39458632;0,384661769;0,331535199;0,36623855;0,379550407;0,40932558;0,420982137;0,21051511;0,209575928;0,206972653;0,226914391;0,178884054;0,196149981;0,077199762;0,127714177;0,267484238;0,237704959;0,913280299;0,887142818;0,840254071;0,881433911;0,774474902;0,782482931;0,572654581;0,882858882;0,731186807;0,684554113;0,147218338;0,103152988;0,158935818;0,199822262;0,226758937;0,17505955;0,354700624;0,158482341;0,100410551;0,201607681;0,091714534;0,05930335;0,008231251;0,009911739;0,015825798;0,091805137;0,151017333;0,228265594;0,100662607;0,011836152;2,54154E+13;2,99404E+13;2,99587E+13;3,05278E+13;3,28359E+13;3,29015E+13;3,38909E+13;3,45753E+13;3,48901E+13;3,69562E+13;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
349;460;1872;KOTA METRO;1872;4000;4438;4998;5482;5893;6365;6290;6565;7224;7865;;;;;;;;;;;0,061805614;0,020937554;0,055101304;0,090112124;0,019781069;0,040754335;0,027153206;0,030540093;0,066374204;0,066970293;0,138035743;0,172074904;0,131770677;0,155442439;0,155374339;0,190050851;0,241456425;0,291744946;0,267238537;0,295263798;0,18405682;0,218288854;0,284339811;0,268052021;0,257959381;0,231630783;0,176243853;0,138219345;0,100513817;0,106541892;1,617659175;1,395467266;1,081332436;1,089908837;0,96932173;1,235423735;1,24196548;1,263270066;1,059741483;1,208567268;0,000610783;0,006774004;0,005546508;0,005640954;0,028089587;0,040333477;0,06199977;0,03207098;0,051283841;0,076672617;0,116491145;0,082228121;0,061721977;0,119048829;0,100591324;0,114532408;0,078791112;0,086216805;0,065894951;0,035917237;1,62864E+12;1,67727E+12;1,91202E+12;2,01371E+12;2,80814E+12;2,94125E+12;1,33107E+11;2,74767E+12;2,70874E+12;5,40135E+12;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
350;461;3576;KOTA MOJOKERTO;3576;4427;4882;5370;5828;6334;6809;6588;6936;7637;8039;;;;;;;;;;;0,11434483;0,062654775;0,031100949;0,00530641;0,005084381;0,043345482;0,00023748;0,108303309;0,138046499;0,051949244;0,152673576;0,180139641;0,188978053;0,227902259;0,205621642;0,217497689;0,261702571;0,265989623;0,244831049;0,24490022;0,22404519;0,192376873;0,321511159;0,163911744;0,147784819;0,157985135;0,141020377;0,167611258;0,245964876;0,206155571;1,437421608;1,392235651;1,249316139;1,091776606;0,909618201;0,935781341;1,125960915;1,264042634;1,023878913;1,13876744;0,024879763;0,133006326;0,062522682;0,192556801;0,165361188;0,147523407;0,20708707;0,085517185;0,029684149;0,036269116;0,242175016;0,240226387;0,038567196;0,095113629;0,173343388;0,211795826;0,303950679;0,285062187;0,249656413;0,103538423;1,89931E+12;1,62699E+12;1,84889E+12;1,77715E+12;1,85453E+12;1,973E+12;2,00334E+12;2,03812E+12;2,12004E+12;2,14534E+12;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
351;462;1371;KOTA PADANG;1371;41266;45093;49386;53091;57520;62458;62181;65179;72979;79705;;;;;;;;;;;0,000244346;0,060501331;0,099134278;0,030883664;0,07195368;0,122867248;0,193353658;0,153946305;0,148725177;0,100914121;0,164972572;0,190201011;0,19900542;0,262227704;0,225857891;0,232375095;0,230619072;0,242515277;0,272414661;0,285107374;0,152118533;0,147588564;0,187857983;0,191505155;0,192766221;0,208806808;0,142432082;0,134688198;0,176625141;0,171934483;1,001948131;0,821224962;0,82388587;1,117577223;0,811540993;0,662450033;0,566777893;0,605609567;0,619082632;0,709356189;0,171659099;0,15421421;0,146625071;0,070585031;0,087772875;0,13773086;0,220716302;0,16522431;0,201557928;0,098333442;0,171823198;0,159306873;0,058992353;0,072261362;0,050452691;0,023311555;0,020679024;0,011540756;0,039918259;0,026037239;7,88504E+12;6,79994E+12;6,88111E+12;7,12474E+12;7,1251E+12;7,81337E+12;2,83443E+11;7,81587E+12;8,49362E+12;1,75981E+13;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
352;463;1374;KOTA PADANG PANJANG;1374;2348;2533;2774;2974;3199;3477;3473;3651;4087;4474;;;;;;;;;;;0,043853026;0,025809869;0,042501541;7,76502E-05;0,117804304;0,066999241;0,080018616;0,020379012;0,005591177;0,011105623;0,108570318;0,132699189;0,127936847;0,150300476;0,144012243;0,133699092;0,145002632;0,163171086;0,159198406;0,185832365;0,159148926;0,226245174;0,26764499;0,347815145;0,203796796;0,163592276;0,10037304;0,104580127;0,080932832;0,107037127;1,317815868;1,415715578;1,145964014;1,319466625;0,56947676;0,814086129;0,814288169;1,019493586;0,928567114;1,054746048;0,210933288;0,141494534;0,207245645;0,146638158;0,107708834;0,120409474;0,155950298;0,087940674;0,091135968;0,067157397;0,315741416;0,292923293;0,26485126;0,217584317;0,124433135;0,081341063;0,092758769;0,114871227;0,109046986;0,088310525;9,14063E+11;9,23542E+11;1,03537E+12;1,22969E+12;1,22274E+12;1,25336E+12;1,24966E+12;1,29019E+12;1,27456E+12;2,79049E+12;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
353;465;1672;KOTA PAGAR ALAM;1672;2133;2278;2414;2549;2679;2787;2830;3002;3256;3491;;;;;;;;;;;0,233148025;0,077220507;0,070732223;0,102408303;0,058491406;0,033844386;0,156414828;0,101776989;0,299737505;0,125973209;0,048940813;0,071448037;0,0627876;0,080686032;0,095653381;0,071407819;0,102869685;0,075540055;0,072014271;0,086372506;0,375310412;0,347750292;0,308954877;0,262559496;0,141207456;0,266806882;0,30906891;0,245456583;0,322162275;0,334045104;1,189651725;1,493590218;1,019931708;1,257315015;1,185056107;1,352451403;1,348778796;1,021364262;1,307719762;1,229963808;0,158229127;0,069776093;0,134476969;0,016403829;0,206923518;0,003802404;0,086529446;0,032008452;0,169601374;0,132168274;0,05990789;0,015878809;0,010773454;0,007696647;0,017450369;0,049999643;0,108891792;0,148820539;0,179506015;0,139140591;2,1451E+12;1,66253E+12;1,86316E+12;2,08197E+12;2,1209E+12;2,19897E+12;2,30866E+12;2,36616E+12;2,55882E+12;2,71724E+12;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
354;466;6271;KOTA PALANGKA RAYA;6271;9830;11289;12793;14532;16533;18259;18277;19649;21955;24175;;;;;;;;;;;0,02158394;0,030318173;0,042255836;0,003973361;0,022271344;0,01558522;0,068707001;0,12514649;0,133894174;0,037659644;0,091046508;0,114100257;0,106284047;0,137985838;0,134144132;0,152188258;0,158495373;0,229912746;0,213707832;0,149592025;0,202465999;0,19548681;0,240898396;0,218734764;0,214894486;0,204996454;0,15896526;0,171844283;0,248723868;0,212086713;1,211207565;1,106978278;0,922569565;1,136972851;0,882809487;1,066156839;1,041448785;1,722969589;1,5749722;0,95761223;0,063641755;0,042030364;0,042312458;0,033610498;0,116040083;0,078064676;0,099329144;0,023241774;0,040323594;0,06907302;0,095827418;0,096708326;0,030324492;0,005075239;0,065665679;0,106083473;0,108649195;0,186006046;0,225023316;0,125296761;2,54449E+12;3,13183E+12;2,537E+12;2,9447E+12;2,91436E+12;3,35057E+12;3,68597E+12;3,89273E+12;4,1882E+12;4,37009E+12;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
355;467;1671;KOTA PALEMBANG;1671;95073;108144;118344;129400;142148;154805;155204;162033;179107;194570;;;;;;;;;;;0,005422427;0,047688922;0,04645167;0,083642836;0,043204262;0,140520534;0,204319182;0,115578645;0,056881732;0,032152318;0,250669185;0,256598978;0,250220361;0,319436624;0,273475094;0,27112275;0,279455852;0,313988819;0,346339917;0,343936537;0,220051357;0,219180904;0,198115243;0,272799625;0,244067508;0,281212676;0,24019251;0,225198307;0,27612932;0,272605382;1,072667033;0,952576246;1,005164745;1,221131796;0,903077083;0,654171417;0,559825675;0,745086709;1,053375089;0,936698284;0,061907867;0,09820274;0,06950464;0,009817123;0,044630008;0,094543655;0,21185479;0,180688092;0,050359639;0,028423704;0,048683685;0,032282255;0,019536238;0,028615368;0,020490486;0,013874106;0,0152117;0,052255186;0,084021837;0,098284923;6,93174E+12;6,39143E+12;7,49311E+12;1,35467E+13;1,43604E+13;1,62784E+13;1,84676E+13;1,66218E+13;1,72419E+13;1,82547E+13;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
356;468;7373;KOTA PALOPO;7373;4749;5351;5887;6515;7285;7942;8025;8714;9768;10500;;;;;;;;;;;0,059856769;0,107021595;0,000414859;0,074876325;0,013893158;0,023938825;0,036384792;0,04663902;0,02017363;0,052014551;0,115933315;0,112463882;0,13352968;0,179106386;0,144366877;0,168272536;0,182797008;0,149620508;0,180810305;0,205721197;0,148694778;0,180092576;0,338417186;0,299387853;0,242940293;0,20765604;0,220331638;0,220988542;0,26091803;0,196767228;1,527848789;1,210563293;0,893358734;1,323352686;0,959176317;0,991692196;0,934663347;0,834534918;1,182209922;0,809812168;0,031521734;0,05427641;0,007858274;0,03176621;0,012570069;0,054146136;0,146925857;0,051824701;0,02256505;0,130386106;0,07774293;0,094253024;0,058886174;0,024446737;0,005330571;0,03458595;0,04830948;0,048051685;0,015085852;0,028915652;9,5032E+11;2,3479E+12;1,72217E+12;1,91542E+12;2,10955E+12;2,25253E+12;2,31107E+12;2,44338E+12;2,51397E+12;2,62059E+12;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
357;469;7271;KOTA PALU;7271;15136;17166;18570;20416;22619;24816;24166;26171;28445;30787;;;;;;;;;;;0,094387724;0,103416979;0,026454265;0,032822389;0,025913958;0,670793262;0,001935308;0,132236447;0,035227442;0,082109109;0,180329293;0,191767371;0,200821552;0,212121424;0,203179395;0,108409406;0,199474287;0,245594942;0,20321457;0,226872662;0,224231854;0,186878135;0,207907377;0,201656896;0,152185947;0,233863311;0,108081931;0,161017372;0,181921392;0,213954858;1,392493863;1,083793398;0,962304567;1,008113435;0,944031371;1,301655147;1,185485501;1,56126791;0,874537271;1,221165621;0,10007834;0,085314267;0,033202701;0,025516658;0,11814898;0,047432536;0,247574291;0,011524197;0,002828696;0,065407659;0,058916598;0,041493882;0,023376313;0,072382523;0,148934511;0,474709267;0,461820313;0,275174955;0,125426174;0,014582024;2,055E+12;1,84088E+12;2,20132E+12;2,42354E+12;2,5135E+12;3,60874E+12;3,14916E+12;3,05189E+12;3,07432E+12;2,85448E+12;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
358;470;1971;KOTA PANGKALPINANG;1971;9360;10235;11116;12109;12966;13703;13455;15376;17277;18812;;;;;;;;;;;0,142367326;0,023153502;0,000824671;0,158997648;0,028383694;0,087367953;0,10912082;0,06467777;0,14813682;0,127611778;0,15259296;0,169594428;0,139269697;0,200313109;0,182552312;0,169268827;0,167142626;0,178068026;0,199868489;0,189528389;0,238206584;0,242542654;0,339603091;0,307452779;0,257857627;0,263023332;0,183419056;0,208364847;0,197927927;0,221677975;1,221392863;1,14720502;0,914479188;1,308463615;1,025328408;1,084145742;0,891206173;1,228837957;1,119665915;1,161104032;0,014313124;0,096227778;0,074014943;0,216516592;0,045085682;0,101591758;0,01887194;0,034199197;0,075574064;0,138717219;0,198184226;0,163071114;0,101306322;0,173509372;0,197811668;0,152767824;0,113606189;0,146594826;0,161155664;0,09788388;2,17902E+12;1,9175E+12;2,2366E+12;2,72917E+12;2,99181E+12;3,05983E+12;3,10311E+12;3,25444E+12;3,46175E+12;7,0008E+12;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
